order_id,customer_id,order_date,status,region_code
1469,355,2025-09-25 03:41:51,DELIVERED,EAST
1470,141,2025-09-20 00:36:56,SHIPPED,CENTRAL
1471,382,2026-05-22 12:56:42,PLACED,SOUTH
1472,465,12-06-2026,CANCELLED,EAST
1473,394,2026-06-11 23:53:40,PLACED,CENTRAL
1474,20,2026-07-14 00:29:57,PLACED,SOUTH
1475,442,2026-08-07 12:24:16,PLACED,EAST
1476,345,2026-01-08 17:13:34,CANCELLED,CENTRAL
1477,29,2026-02-12 16:13:42,DELIVERED,WEST
1478,59,2025-11-02 05:56:08,RETURNED,EAST
1479,548,2025-08-05 22:40:56,DELIVERED,CENTRAL
1480,391,2025-08-18 03:22:57,SHIPPED,NORTH
1481,281,2026-04-23 05:56:10,DELIVERED,EAST
1482,40,2026-01-18 23:17:00,DELIVERED,CENTRAL
1483,,2025-11-18 03:27:32,CANCELLED,SOUTH
1484,18,2025-08-30 00:14:05,RETURNED,WEST
1485,570,26-03-2026,RETURNED,EAST
1486,565,18-08-2025,SHIPPED,EAST
1487,507,2026-03-12 07:11:19,PLACED,CENTRAL
1488,239,01-07-2026,DELIVERED,WEST
1489,43,2025-11-12 23:27:31,RETURNED,EAST
1490,17,2026-01-04 12:26:19,DELIVERED,NORTH
1491,359,2026-03-11 01:04:13,PLACED,NORTH
1492,334,2025-11-08 04:31:04,DELIVERED,NORTH
1493,290,2026-02-26 07:43:11,DELIVERED,EAST
1494,384,2026-02-18 23:00:59,DELIVERED,SOUTH
1495,298,2025-12-01 10:45:41,PLACED,CENTRAL
1496,321,2025-11-12 09:40:13,DELIVERED,CENTRAL
1497,221,2025-12-26 16:25:20,DELIVERED,SOUTH
1498,81,2025-07-12 05:11:57,RETURNED,CENTRAL
1499,589,2025-10-15 15:47:52,DELIVERED,NORTH
1500,541,2025-10-05 21:50:56,DELIVERED,CENTRAL
1501,276,2026-04-28 20:57:54,RETURNED,EAST
1502,371,2025-12-29 18:36:38,RETURNED,SOUTH
1503,420,2026-06-07 12:51:28,DELIVERED,EAST
1504,236,2025-09-01 10:02:30,DELIVERED,SOUTH
1505,251,2026-04-26 04:00:49,DELIVERED,SOUTH
1506,294,2026-06-22 11:23:21,DELIVERED,CENTRAL
1507,590,2026-01-09 08:15:07,SHIPPED,SOUTH
1508,16,2025-11-29 04:10:14,DELIVERED,WEST
1509,130,2025-11-08 02:35:05,PLACED,SOUTH
1510,136,2026-02-13 11:16:44,DELIVERED,WEST
1511,412,2025-09-17 19:34:52,SHIPPED,EAST
1512,345,2026-03-07 04:52:01,RETURNED,NORTH
1513,364,2026-06-08 04:49:50,DELIVERED,WEST
1514,489,2026-06-14 21:25:31,DELIVERED,CENTRAL
1515,522,2025-09-03 16:06:04,DELIVERED,EAST
1516,465,2026-02-08 07:23:06,DELIVERED,CENTRAL
1517,100,2025-10-22 09:42:37,PLACED,CENTRAL
1518,594,2026-06-25 19:35:18,SHIPPED,WEST
1519,183,09-08-2025,RETURNED,SOUTH
1520,285,2025-08-09 02:57:49,PLACED,EAST
1521,295,2025-07-17 16:09:38,CANCELLED,EAST
1522,266,2026-01-26 20:59:21,RETURNED,EAST
1523,212,2025-07-22 15:24:19,SHIPPED,CENTRAL
1524,553,2026-02-25 10:05:08,DELIVERED,NORTH
1525,289,2025-12-17 12:29:13,DELIVERED,CENTRAL
1526,465,2026-02-28 15:23:52,DELIVERED,NORTH
1527,443,2026-07-03 17:06:11,PLACED,EAST
1528,120,2026-02-13 10:32:25,DELIVERED,SOUTH
1529,335,2026-02-10 05:25:43,DELIVERED,CENTRAL
1530,76,2026-08-09 06:18:31,RETURNED,WEST
1531,534,2026-01-13 00:05:49,DELIVERED,NORTH
1532,9,2026-05-12 20:46:03,CANCELLED,SOUTH
1533,272,2025-12-01 23:20:20,SHIPPED,WEST
1534,204,2025-10-06 14:45:07,DELIVERED,SOUTH
1535,,2026-05-11 15:47:50,SHIPPED,SOUTH
1536,,2026-04-26 06:25:29,DELIVERED,SOUTH
1537,496,2025-11-02 09:13:27,CANCELLED,SOUTH
1538,497,2026-01-10 01:50:12,DELIVERED,CENTRAL
1539,99,2026-01-28 03:40:49,CANCELLED,EAST
1540,458,2025-12-14 05:14:36,PLACED,WEST
1541,117,2026-01-24 21:25:45,PLACED,WEST
1542,501,2026-03-29 08:50:51,PLACED,EAST
1543,419,2026-06-10 15:34:09,SHIPPED,EAST
1544,453,2026-05-25 06:14:37,PLACED,WEST
1545,348,10-03-2026,DELIVERED,SOUTH
1546,171,2025-09-13 21:22:03,PLACED,CENTRAL
1547,133,29-01-2026,DELIVERED,WEST
1548,342,2026-01-02 18:26:08,DELIVERED,NORTH
1549,371,2025-09-19 03:36:49,CANCELLED,WEST
1550,235,2026-07-20 11:36:05,DELIVERED,WEST
1551,255,28-03-2026,PLACED,CENTRAL
1552,408,28-07-2026,SHIPPED,NORTH
1553,254,2026-04-27 07:59:02,CANCELLED,WEST
1554,135,2026-01-17 12:17:23,CANCELLED,NORTH
1555,426,2025-11-29 04:40:57,DELIVERED,SOUTH
1556,401,2025-10-04 20:09:38,SHIPPED,EAST
1557,24,2026-01-19 03:34:15,PLACED,CENTRAL
1558,299,2025-08-04 03:57:27,DELIVERED,EAST
1559,547,2025-12-03 09:39:49,RETURNED,WEST
1560,560,2025-07-27 05:38:10,DELIVERED,NORTH
1561,238,2025-09-30 01:50:26,PLACED,EAST
1562,86,2026-07-04 06:36:15,CANCELLED,WEST
1563,86,2025-11-30 03:59:27,DELIVERED,CENTRAL
1564,61,2026-01-12 01:02:11,SHIPPED,EAST
1565,38,2026-01-06 02:22:44,DELIVERED,NORTH
1566,215,2025-07-28 16:04:46,DELIVERED,EAST
1567,242,2026-08-02 02:09:23,DELIVERED,NORTH
1568,436,2025-11-15 11:06:41,DELIVERED,SOUTH
1569,125,2026-04-14 14:31:43,RETURNED,NORTH
1570,508,2026-02-01 11:42:38,DELIVERED,CENTRAL
1571,10,2026-06-03 09:33:14,SHIPPED,EAST
1572,381,2026-06-05 11:08:44,SHIPPED,SOUTH
1573,381,2025-10-22 10:28:59,DELIVERED,EAST
1574,139,2026-02-10 13:47:16,DELIVERED,EAST
1575,154,2025-09-17 01:21:19,PLACED,SOUTH
1576,97,2026-03-25 19:23:53,PLACED,WEST
1577,69,2025-12-01 18:23:09,SHIPPED,NORTH
1578,282,2026-03-25 16:10:58,DELIVERED,EAST
1579,413,2026-06-05 16:48:36,DELIVERED,SOUTH
1580,157,2026-01-30 15:00:28,SHIPPED,CENTRAL
1581,535,2025-12-06 03:05:28,SHIPPED,CENTRAL
1582,485,04-07-2026,SHIPPED,SOUTH
1583,151,2026-01-30 12:14:41,PLACED,NORTH
1584,54,2025-11-26 20:42:31,DELIVERED,WEST
1585,513,2026-06-18 10:53:58,DELIVERED,WEST
1586,364,2026-01-18 20:09:44,DELIVERED,CENTRAL
1587,171,2026-01-16 23:03:57,DELIVERED,WEST
1588,502,2026-03-06 05:55:49,PLACED,WEST
1589,183,2026-01-24 18:17:40,DELIVERED,EAST
1590,219,2025-09-03 06:17:36,RETURNED,SOUTH
1591,184,2025-09-13 19:06:40,SHIPPED,EAST
1592,6,2025-08-09 18:59:13,RETURNED,EAST
1593,14,21-03-2026,SHIPPED,WEST
1594,260,01-10-2025,DELIVERED,NORTH
1595,483,2025-09-22 05:16:08,DELIVERED,WEST
1596,559,30-11-2025,PLACED,SOUTH
1597,182,2026-04-19 23:17:18,DELIVERED,NORTH
1598,64,2025-08-26 02:24:59,SHIPPED,SOUTH
1599,18,2025-10-09 09:33:57,CANCELLED,SOUTH
1600,376,2026-05-27 02:12:41,DELIVERED,NORTH
1601,514,2026-04-21 03:18:53,SHIPPED,NORTH
1602,204,2026-01-16 17:26:00,DELIVERED,NORTH
1603,575,2026-01-15 15:47:19,DELIVERED,NORTH
1604,475,2025-10-01 15:08:21,SHIPPED,NORTH
1605,21,2025-09-12 01:44:03,SHIPPED,EAST
1606,253,2026-06-04 20:50:24,RETURNED,SOUTH
1607,136,2025-07-19 04:22:33,SHIPPED,EAST
1608,324,2025-07-27 08:49:27,SHIPPED,SOUTH
1609,303,2026-02-22 02:19:23,PLACED,EAST
1610,358,2025-09-12 00:37:22,CANCELLED,SOUTH
1611,,2026-03-16 06:19:59,DELIVERED,SOUTH
1612,445,2025-07-25 19:18:06,DELIVERED,SOUTH
1613,516,2026-02-21 14:46:13,SHIPPED,CENTRAL
1614,265,2025-08-01 10:00:10,RETURNED,CENTRAL
1615,191,2025-10-20 10:29:32,SHIPPED,CENTRAL
1616,35,2025-09-19 12:04:59,DELIVERED,NORTH
1617,487,2026-07-24 06:01:05,PLACED,EAST
1618,479,2026-03-04 07:51:57,DELIVERED,CENTRAL
1619,590,2026-02-18 04:32:04,DELIVERED,SOUTH
1620,383,2025-07-17 16:03:47,DELIVERED,NORTH
1621,240,2026-04-20 20:35:30,DELIVERED,WEST
1622,276,2026-03-28 23:59:18,PLACED,CENTRAL
1623,308,2025-10-30 09:37:08,RETURNED,SOUTH
1624,582,2025-08-13 05:10:55,SHIPPED,NORTH
1625,317,2026-01-03 22:44:48,SHIPPED,WEST
1626,1,2026-08-06 21:48:53,SHIPPED,EAST
1627,242,2026-06-18 06:56:29,DELIVERED,SOUTH
1628,384,2026-08-15 18:22:47,DELIVERED,WEST
1629,484,2026-06-03 16:21:13,DELIVERED,NORTH
1630,326,2026-03-04 21:55:26,DELIVERED,EAST
1631,435,2026-05-20 13:04:21,SHIPPED,CENTRAL
1632,,2026-05-30 18:17:37,SHIPPED,EAST
1633,2,2025-09-20 05:36:34,RETURNED,SOUTH
1634,193,2026-03-28 04:05:32,PLACED,WEST
1635,436,2025-10-22 21:54:58,DELIVERED,WEST
1636,,2026-04-22 16:37:32,SHIPPED,CENTRAL
1637,477,2025-11-22 19:38:47,DELIVERED,WEST
1638,13,2026-01-05 15:14:34,DELIVERED,WEST
1639,,2026-02-28 20:42:35,DELIVERED,NORTH
1640,265,2025-10-09 04:30:41,CANCELLED,WEST
1641,485,2025-12-09 17:46:25,RETURNED,NORTH
1642,435,2025-08-22 05:46:58,DELIVERED,SOUTH
1643,,2025-09-28 07:50:16,SHIPPED,CENTRAL
1644,466,2026-06-15 05:45:31,PLACED,WEST
1645,52,2026-01-25 18:14:10,SHIPPED,EAST
1646,25,2025-12-23 07:37:51,DELIVERED,NORTH
1647,305,2025-09-07 10:49:51,DELIVERED,NORTH
1648,406,2025-08-17 09:18:48,PLACED,SOUTH
1649,442,2026-01-14 11:49:59,DELIVERED,CENTRAL
1650,537,10-03-2026,SHIPPED,NORTH
1651,104,2025-07-25 17:50:14,PLACED,EAST
1652,23,2026-05-16 07:03:52,DELIVERED,NORTH
1653,444,2026-01-25 08:27:26,DELIVERED,EAST
1654,553,2025-08-25 18:41:33,DELIVERED,EAST
1655,221,2026-01-17 00:18:27,DELIVERED,SOUTH
1656,47,2025-08-30 20:17:45,DELIVERED,EAST
1657,,2026-03-05 22:56:30,DELIVERED,EAST
1658,326,2026-06-02 13:22:55,DELIVERED,SOUTH
1659,295,2026-06-30 00:30:28,DELIVERED,WEST
1660,337,2026-05-12 17:39:57,DELIVERED,EAST
1661,355,2026-03-24 01:13:26,CANCELLED,WEST
1662,175,2026-02-01 18:04:56,PLACED,CENTRAL
1663,499,2025-12-03 18:36:24,SHIPPED,CENTRAL
1664,299,2025-07-27 11:36:51,DELIVERED,SOUTH
1665,171,2026-02-04 19:50:58,DELIVERED,NORTH
1666,291,2025-10-09 01:24:10,SHIPPED,CENTRAL
1667,127,2026-05-23 14:00:10,RETURNED,CENTRAL
1668,163,2026-05-18 13:02:36,RETURNED,CENTRAL
1669,223,2025-12-08 01:40:14,SHIPPED,EAST
1670,326,2026-02-28 06:01:07,SHIPPED,WEST
1671,476,2026-04-29 11:56:24,SHIPPED,SOUTH
1672,4,2026-05-07 11:08:20,DELIVERED,SOUTH
1673,101,2026-04-11 19:49:10,RETURNED,WEST
1674,30,2025-08-17 22:46:29,DELIVERED,NORTH
1675,419,2025-09-01 06:01:46,SHIPPED,CENTRAL
1676,94,14-01-2026,DELIVERED,WEST
1677,198,2025-10-10 06:07:43,DELIVERED,SOUTH
1678,205,2026-06-15 00:38:54,CANCELLED,SOUTH
1679,471,2025-10-30 07:50:05,RETURNED,SOUTH
1680,513,2026-06-22 00:45:49,CANCELLED,SOUTH
1681,72,18-12-2025,DELIVERED,CENTRAL
1682,395,2025-09-23 01:20:44,SHIPPED,CENTRAL
1683,547,2026-04-16 17:53:58,CANCELLED,NORTH
1684,408,2026-05-18 11:46:48,PLACED,WEST
1685,524,2026-02-23 21:02:19,DELIVERED,NORTH
1686,269,2025-08-25 21:39:20,DELIVERED,SOUTH
1687,348,2025-07-13 03:37:07,DELIVERED,EAST
1688,76,2026-03-26 03:39:47,DELIVERED,EAST
1689,456,2026-04-08 06:57:40,SHIPPED,EAST
1690,144,2025-11-12 05:34:31,SHIPPED,EAST
1691,299,2025-11-30 13:39:24,DELIVERED,EAST
1692,451,2025-09-09 12:20:57,CANCELLED,SOUTH
1693,300,2026-03-24 23:28:22,SHIPPED,SOUTH
1694,152,2025-10-18 14:34:41,DELIVERED,CENTRAL
1695,175,2026-06-13 09:57:35,DELIVERED,CENTRAL
1696,384,2025-12-24 19:22:45,DELIVERED,CENTRAL
1697,496,01-12-2025,RETURNED,EAST
1698,212,2025-10-27 06:41:45,DELIVERED,NORTH
1699,366,2026-04-05 10:59:44,DELIVERED,NORTH
1700,537,2026-05-04 20:48:29,DELIVERED,NORTH
1701,102,2025-12-20 17:18:16,SHIPPED,CENTRAL
1702,551,2026-05-16 06:18:24,PLACED,CENTRAL
1703,251,2026-01-17 02:27:37,DELIVERED,SOUTH
1704,468,2025-12-03 17:02:44,SHIPPED,EAST
1705,195,2026-02-14 18:01:32,RETURNED,SOUTH
1706,63,2025-10-18 15:57:12,DELIVERED,WEST
1707,550,08-11-2025,DELIVERED,NORTH
1708,120,2025-11-23 11:38:21,PLACED,CENTRAL
1709,499,15-04-2026,DELIVERED,NORTH
1710,454,2026-04-27 06:40:48,CANCELLED,CENTRAL
1711,1,2026-06-13 10:10:07,SHIPPED,SOUTH
1712,495,2026-03-28 00:37:10,SHIPPED,CENTRAL
1713,282,2026-05-02 00:52:26,DELIVERED,NORTH
1714,187,2026-01-02 21:59:22,RETURNED,WEST
1715,184,2026-04-12 20:31:57,SHIPPED,WEST
1716,552,2025-09-12 06:56:37,PLACED,SOUTH
1717,514,2025-10-03 02:46:13,DELIVERED,EAST
1718,216,2025-12-15 17:04:45,SHIPPED,WEST
1719,162,2025-11-21 03:28:00,RETURNED,WEST
1720,427,2026-02-13 00:52:50,RETURNED,WEST
1721,311,2026-04-11 23:08:22,DELIVERED,EAST
1722,436,2026-04-15 19:30:40,PLACED,WEST
1723,419,2025-09-11 20:54:38,RETURNED,EAST
1724,,2026-07-26 18:06:52,DELIVERED,EAST
1725,25,2025-07-12 09:33:12,SHIPPED,CENTRAL
1726,221,2025-08-15 07:51:54,SHIPPED,NORTH
1727,334,2025-09-05 18:39:27,DELIVERED,NORTH
1728,400,2026-07-11 10:43:51,DELIVERED,EAST
1729,385,29-12-2025,SHIPPED,CENTRAL
1730,292,2025-08-04 15:31:47,DELIVERED,EAST
1731,424,2025-10-06 00:10:11,DELIVERED,CENTRAL
1732,91,2025-08-10 23:00:00,DELIVERED,EAST
1733,299,2025-07-25 05:40:37,DELIVERED,EAST
1734,370,2025-12-09 06:59:35,CANCELLED,SOUTH
1735,234,2026-08-03 14:46:33,DELIVERED,EAST
1736,24,2026-03-10 02:30:42,DELIVERED,WEST
1737,542,2026-02-01 08:13:27,DELIVERED,CENTRAL
1738,33,2026-04-17 17:13:08,SHIPPED,CENTRAL
1739,589,03-03-2026,PLACED,NORTH
1740,116,2026-07-19 07:10:00,CANCELLED,NORTH
1741,480,2026-05-30 16:09:48,DELIVERED,WEST
1742,477,2026-03-20 12:22:12,DELIVERED,EAST
1743,590,2025-12-30 21:38:27,DELIVERED,WEST
1744,412,28-09-2025,CANCELLED,NORTH
1745,,2026-03-27 01:51:14,CANCELLED,CENTRAL
1746,335,2026-05-24 05:16:50,SHIPPED,CENTRAL
1747,591,2025-10-31 09:50:20,SHIPPED,SOUTH
1748,547,2025-07-23 14:19:38,DELIVERED,CENTRAL
1749,71,2026-03-04 09:21:35,SHIPPED,SOUTH
1750,168,2026-01-30 06:56:51,RETURNED,SOUTH
1751,28,2025-10-09 22:08:17,DELIVERED,WEST
1752,,2025-09-15 07:54:31,SHIPPED,NORTH
1753,409,2025-07-24 13:35:50,DELIVERED,NORTH
1754,180,2025-10-12 22:08:02,DELIVERED,SOUTH
1755,124,2025-07-10 10:03:58,DELIVERED,EAST
1756,216,2025-09-10 13:39:15,DELIVERED,EAST
1757,468,2026-08-08 12:10:15,DELIVERED,NORTH
1758,318,2026-05-14 15:14:46,CANCELLED,EAST
1759,87,2025-11-26 22:53:18,CANCELLED,NORTH
1760,282,2025-12-13 13:39:31,PLACED,SOUTH
1761,10,2026-02-27 01:51:00,DELIVERED,NORTH
1762,215,2026-01-31 01:15:23,DELIVERED,WEST
1763,430,2026-04-27 17:31:46,RETURNED,SOUTH
1764,113,06-08-2025,SHIPPED,WEST
1765,272,14-08-2025,PLACED,NORTH
1766,36,2025-10-30 19:28:53,DELIVERED,CENTRAL
1767,538,2026-06-03 10:40:14,SHIPPED,SOUTH
1768,68,2026-07-07 03:43:35,RETURNED,CENTRAL
1769,1,2025-11-24 23:07:32,RETURNED,SOUTH
1770,553,2026-07-26 05:56:29,DELIVERED,WEST
1771,585,2025-10-27 15:41:12,PLACED,SOUTH
1772,85,2026-03-07 02:21:32,SHIPPED,CENTRAL
1773,232,2025-09-25 05:35:09,SHIPPED,WEST
1774,533,2026-07-12 23:17:27,SHIPPED,SOUTH
1775,384,2026-02-22 15:48:08,RETURNED,NORTH
1776,395,2025-10-21 13:31:17,RETURNED,NORTH
1777,35,2025-12-18 07:28:14,DELIVERED,NORTH
1778,496,2025-08-21 09:48:10,CANCELLED,CENTRAL
1779,220,2025-08-07 22:21:28,DELIVERED,EAST
1780,527,2025-11-03 16:05:44,CANCELLED,EAST
1781,500,2026-07-19 19:30:04,PLACED,EAST
1782,270,2026-05-23 20:05:47,DELIVERED,CENTRAL
1783,233,2026-07-23 15:30:23,PLACED,EAST
1784,356,2026-06-21 18:33:49,RETURNED,NORTH
1785,517,2026-05-27 20:57:13,CANCELLED,CENTRAL
1786,228,2026-02-22 15:40:49,DELIVERED,CENTRAL
1787,156,2026-04-10 19:56:32,PLACED,CENTRAL
1788,236,2026-07-27 08:12:38,SHIPPED,SOUTH
1789,170,2026-02-18 00:23:43,SHIPPED,SOUTH
1790,435,2026-05-10 19:07:44,RETURNED,WEST
1791,535,2026-05-05 20:32:56,DELIVERED,SOUTH
1792,308,2026-08-18 18:22:47,DELIVERED,SOUTH
1793,69,2026-01-07 18:17:18,PLACED,SOUTH
1794,249,2026-01-08 12:03:21,DELIVERED,CENTRAL
1795,359,2026-02-27 08:56:01,SHIPPED,WEST
1796,600,2025-07-21 02:55:34,DELIVERED,EAST
1797,12,2025-08-25 06:50:48,DELIVERED,CENTRAL
1798,449,2025-08-06 00:29:59,DELIVERED,WEST
1799,350,2026-03-17 21:26:57,PLACED,EAST
1800,478,2026-08-07 11:18:46,DELIVERED,WEST
1801,231,2026-04-03 23:56:52,DELIVERED,CENTRAL
1802,248,2025-10-09 05:36:57,CANCELLED,WEST
1803,108,2025-11-12 03:57:08,DELIVERED,EAST
1804,521,2026-07-23 03:30:46,SHIPPED,EAST
1805,104,2026-01-30 13:30:06,DELIVERED,SOUTH
1806,273,2025-07-14 03:37:22,DELIVERED,CENTRAL
1807,580,2026-06-04 09:33:55,RETURNED,WEST
1808,,2025-10-16 11:33:45,DELIVERED,NORTH
1809,121,2025-08-16 02:05:45,DELIVERED,CENTRAL
1810,404,02-04-2026,DELIVERED,WEST
1811,588,31-05-2026,DELIVERED,WEST
1812,27,2025-08-09 08:55:56,DELIVERED,EAST
1813,423,2026-07-13 15:15:31,CANCELLED,EAST
1814,353,2026-01-14 18:20:47,SHIPPED,NORTH
1815,270,2025-11-27 02:46:56,DELIVERED,CENTRAL
1816,411,2026-06-28 23:19:51,SHIPPED,WEST
1817,342,2025-10-24 17:08:55,CANCELLED,SOUTH
1818,314,2026-07-19 20:28:32,DELIVERED,EAST
1819,191,2026-04-06 10:44:18,CANCELLED,WEST
1820,449,2026-07-05 03:29:51,RETURNED,EAST
1821,,2026-01-23 15:21:44,DELIVERED,CENTRAL
1822,574,2025-09-27 06:22:58,DELIVERED,SOUTH
1823,415,2026-04-27 03:19:35,SHIPPED,EAST
1824,395,2026-06-20 10:34:25,CANCELLED,EAST
1825,85,2025-09-30 01:53:02,CANCELLED,SOUTH
1826,281,2025-09-28 11:48:18,DELIVERED,SOUTH
1827,232,2025-10-17 01:12:32,PLACED,EAST
1828,22,2026-03-11 22:28:03,DELIVERED,CENTRAL
1829,582,2025-09-09 23:53:59,DELIVERED,WEST
1830,397,2025-08-21 11:55:55,RETURNED,EAST
1831,374,2026-07-09 04:52:55,SHIPPED,EAST
1832,138,2026-04-03 13:29:58,DELIVERED,CENTRAL
1833,99,2026-03-29 15:55:27,DELIVERED,WEST
1834,108,2026-03-10 01:11:45,DELIVERED,CENTRAL
1835,230,2026-05-08 12:48:43,PLACED,CENTRAL
1836,447,2026-02-09 10:29:26,PLACED,WEST
1837,59,2025-07-27 00:27:38,DELIVERED,NORTH
1838,67,2026-01-17 00:47:35,SHIPPED,NORTH
1839,503,2026-03-12 18:07:10,PLACED,WEST
1840,463,2026-01-21 00:09:42,SHIPPED,SOUTH
1841,521,2026-08-03 23:26:36,DELIVERED,CENTRAL
1842,7,30-06-2026,DELIVERED,CENTRAL
1843,73,2026-06-18 20:51:34,DELIVERED,SOUTH
1844,184,20-01-2026,RETURNED,NORTH
1845,97,2026-08-03 14:16:08,RETURNED,WEST
1846,391,2026-07-07 13:11:49,SHIPPED,NORTH
1847,182,2025-10-29 03:21:41,DELIVERED,SOUTH
1848,206,2025-10-06 03:13:52,DELIVERED,EAST
1849,97,23-02-2026,DELIVERED,CENTRAL
1850,383,31-07-2025,RETURNED,NORTH
1851,,22-05-2026,RETURNED,CENTRAL
1852,72,2026-01-15 11:05:40,DELIVERED,SOUTH
1853,354,2026-02-09 03:47:23,SHIPPED,EAST
1854,452,2026-01-25 00:21:07,SHIPPED,SOUTH
1855,456,13-12-2025,DELIVERED,NORTH
1856,320,2026-04-07 17:24:26,DELIVERED,CENTRAL
1857,103,2025-09-17 10:22:37,RETURNED,EAST
1858,562,2026-07-31 11:24:30,RETURNED,CENTRAL
1859,253,2026-04-12 10:24:24,CANCELLED,SOUTH
1860,43,2026-01-08 05:53:17,RETURNED,CENTRAL
1861,533,2026-04-08 20:39:52,RETURNED,CENTRAL
1862,545,2025-07-14 23:31:25,DELIVERED,EAST
1863,459,2025-10-01 15:35:56,DELIVERED,WEST
1864,85,2026-02-25 01:42:43,SHIPPED,WEST
1865,314,2025-11-16 00:04:03,SHIPPED,NORTH
1866,43,2026-03-09 15:14:28,CANCELLED,CENTRAL
1867,322,2025-10-21 00:10:12,PLACED,EAST
1868,361,12-02-2026,CANCELLED,WEST
1869,537,2025-10-12 02:02:12,DELIVERED,NORTH
1870,102,2026-01-12 16:53:50,SHIPPED,EAST
1871,209,2026-03-09 18:08:41,DELIVERED,NORTH
1872,211,2025-12-02 00:20:25,SHIPPED,SOUTH
1873,339,2026-01-23 13:11:09,CANCELLED,EAST
1874,412,2025-10-01 13:30:42,SHIPPED,EAST
1875,433,2026-04-13 09:49:52,RETURNED,EAST
1876,280,04-12-2025,CANCELLED,WEST
1877,195,2026-06-13 03:46:58,DELIVERED,WEST
1878,,2025-10-28 21:18:53,DELIVERED,NORTH
1879,119,2025-09-19 10:40:32,PLACED,CENTRAL
1880,263,2025-08-31 03:59:12,DELIVERED,EAST
1881,292,2026-02-23 01:09:38,DELIVERED,WEST
1882,207,2025-10-08 16:40:33,DELIVERED,SOUTH
1883,37,2025-08-18 19:12:26,SHIPPED,WEST
1884,70,2025-10-25 01:26:14,DELIVERED,SOUTH
1885,43,2025-10-11 13:22:33,RETURNED,SOUTH
1886,45,2025-12-28 05:32:42,SHIPPED,EAST
1887,359,2025-12-07 22:19:08,PLACED,WEST
1888,299,2025-09-05 23:32:54,DELIVERED,EAST
1889,450,2026-07-24 14:39:03,CANCELLED,CENTRAL
1890,571,2025-09-07 10:42:22,SHIPPED,NORTH
1891,420,24-05-2026,DELIVERED,EAST
1892,147,2025-09-18 03:31:35,PLACED,NORTH
1893,397,2026-01-23 21:02:33,SHIPPED,NORTH
1894,76,2026-08-08 00:15:22,DELIVERED,CENTRAL
1895,290,2026-06-11 04:56:00,RETURNED,SOUTH
1896,257,2026-01-30 18:16:24,DELIVERED,SOUTH
1897,369,2026-04-21 06:12:23,DELIVERED,WEST
1898,165,16-05-2026,CANCELLED,SOUTH
1899,,2025-11-05 22:58:34,CANCELLED,WEST
1900,362,2026-02-17 14:37:05,CANCELLED,WEST
1901,455,2026-02-19 20:40:47,SHIPPED,WEST
1902,543,2025-12-14 20:35:17,SHIPPED,SOUTH
1903,373,2026-04-09 09:18:45,DELIVERED,WEST
1904,315,2025-08-03 01:08:50,PLACED,WEST
1905,423,2026-05-28 03:19:10,DELIVERED,SOUTH
1906,530,2026-01-14 18:11:40,PLACED,SOUTH
1907,177,2026-03-16 09:23:13,DELIVERED,SOUTH
1908,589,2026-01-04 04:55:47,DELIVERED,WEST
1909,134,2025-11-19 15:34:41,DELIVERED,CENTRAL
1910,37,2025-11-30 01:14:40,PLACED,NORTH
1911,55,2026-02-16 21:38:39,RETURNED,EAST
1912,155,2026-07-13 19:30:49,PLACED,CENTRAL
1913,598,2025-10-20 05:19:17,SHIPPED,SOUTH
1914,104,2025-07-18 03:35:51,CANCELLED,SOUTH
1915,546,2025-08-27 06:00:34,DELIVERED,WEST
1916,288,2026-06-18 07:34:10,RETURNED,SOUTH
1917,100,2026-07-26 04:19:03,DELIVERED,WEST
1918,21,2025-09-26 23:39:32,DELIVERED,WEST
1919,187,23-02-2026,DELIVERED,CENTRAL
1920,348,2026-03-24 00:16:03,PLACED,SOUTH
1921,404,2025-09-17 07:53:41,RETURNED,SOUTH
1922,329,2026-05-14 21:17:04,DELIVERED,EAST
1923,507,2025-11-27 17:41:37,DELIVERED,SOUTH
1924,259,2026-04-02 12:38:23,DELIVERED,NORTH
1925,171,2026-01-19 02:09:44,SHIPPED,WEST
1926,346,2026-04-27 13:44:20,DELIVERED,WEST
1927,341,2026-06-27 02:52:36,RETURNED,CENTRAL
1928,,2025-12-08 00:05:59,SHIPPED,WEST
1929,37,2025-10-31 14:44:47,DELIVERED,EAST
1930,435,2026-03-17 02:56:43,RETURNED,EAST
1931,501,2025-09-05 14:06:03,DELIVERED,NORTH
1932,327,2025-09-14 13:48:20,PLACED,SOUTH
1933,110,2026-05-25 17:24:55,PLACED,CENTRAL
1934,90,20-11-2025,PLACED,EAST
1935,73,2026-03-16 22:46:51,CANCELLED,WEST
1936,339,2026-02-21 08:46:29,PLACED,SOUTH
1937,84,2026-06-11 00:17:27,PLACED,WEST
1938,239,2025-08-07 12:28:09,DELIVERED,CENTRAL
1939,203,2025-09-12 08:53:00,DELIVERED,WEST
1940,63,2025-10-08 13:21:55,PLACED,SOUTH
1941,556,2025-11-12 14:50:37,PLACED,NORTH
1942,330,2025-11-02 12:36:52,DELIVERED,CENTRAL
1943,423,2025-10-24 01:55:51,DELIVERED,EAST
1944,544,2026-03-22 05:41:04,DELIVERED,EAST
1945,67,2025-10-25 13:45:58,RETURNED,NORTH
