item_id,order_id,product_id,quantity,unit_price,discount_percent
5598,2299,3,3,38687.96,25
5599,2429,112,5,24772.02,0
5600,1163,108,3,32821.43,30
5601,2596,98,3,36292.18,0
5602,1933,8,2,45366.09,10
5603,627,68,5,15093.61,20
5604,2254,54,4,37731.99,15
5605,1605,92,5,36035.03,0
5606,1010,70,5,48161.26,15
5607,1863,146,2,20858.83,5
5608,2796,114,1,46076.17,15
5609,2430,97,4,14604.47,20
5610,2128,69,5,40052.92,15
5611,202,124,1,43448.04,0
5612,877,87,5,17570.4,15
5613,712,46,5,1193.31,10
5614,1782,5,3,14421.89,20
5615,272,137,1,37410.95,25
5616,533,111,2,33978.88,0
5617,2380,122,2,21227.77,0
5618,1127,109,4,9798.91,0
5619,2794,117,1,1534.63,5
5620,1192,59,1,6747.57,25
5621,2550,109,2,17841.22,10
5622,596,101,1,16617.78,30
5623,624,98,2,4233.03,25
5624,2131,87,4,14101.98,0
5625,1523,75,-2,4560.15,20
5626,2092,45,4,15205.48,0
5627,2236,24,3,22019.1,10
5628,306,129,2,47724.51,0
5629,451,70,5,38221.61,25
5630,897,70,2,11689.09,25
5631,2180,136,4,15901.27,10
5632,946,120,3,41708.48,25
5633,1082,117,5,34417.71,30
5634,304,33,2,5201.53,0
5635,1359,91,3,41546.01,25
5636,2800,116,4,13591.36,0
5637,2871,87,5,10867.9,10
5638,998,95,5,1683.63,5
5639,2072,118,4,13038.71,30
5640,64,73,0,47540.62,25
5641,2130,133,3,3500.45,20
5642,2702,100,4,28332.08,0
5643,2202,50,4,38915.83,25
5644,2447,11,5,26700.19,0
5645,2048,148,5,34992.61,30
5646,54,28,2,322.8,5
5647,1370,39,4,14331.12,10
5648,1685,50,2,36767.23,0
5649,2657,98,4,41500.39,10
5650,2277,3,3,14377.69,0
5651,2184,146,2,11082.91,25
5652,386,76,2,33826.05,30
5653,503,63,4,13663.67,0
5654,1214,9,5,15860.02,5
5655,1379,60,4,8831.38,0
5656,562,22,3,31689.81,0
5657,23,46,2,1821.35,0
5658,2826,22,2,9578.05,30
5659,70,16,4,34384.82,10
5660,608,147,2,16364.53,0
5661,2404,49,2,417.83,30
5662,525,77,3,6101.83,0
5663,414,1,5,24319.95,10
5664,772,105,-3,19136.12,0
5665,447,32,5,5678.9,0
5666,2364,96,1,8985.69,0
5667,496,56,5,46321.15,30
5668,2078,31,3,15881.39,0
5669,2922,69,5,2667.72,0
5670,2379,87,2,53.26,25
5671,1218,46,5,32665.27,5
5672,494,78,1,47197.53,30
5673,1989,105,-2,40760.52,0
5674,1132,54,1,49974.56,0
5675,450,1,3,28013.58,0
5676,1665,68,3,31298.35,0
5677,772,46,4,7297.11,5
5678,536,96,2,15804.48,15
5679,2993,119,5,21310.63,0
5680,584,119,5,995.62,5
5681,2362,116,2,32448.55,0
5682,2581,150,4,9921.78,20
5683,2245,131,4,41381.59,0
5684,249,35,2,2302.78,0
5685,379,110,4,12821.04,0
5686,1769,34,2,25942.13,0
5687,1190,86,5,27486.98,10
5688,146,88,4,33876.43,25
5689,508,44,4,41188.15,5
5690,1472,58,2,1094.81,0
5691,1859,130,5,2566.89,0
5692,205,129,3,18193.15,10
5693,2145,3,2,26878.79,15
5694,2524,94,1,12890.33,5
5695,1416,9,3,35400.57,10
5696,2886,145,2,18632.91,15
5697,2469,23,2,41743.87,25
5698,2337,73,5,6612.08,30
5699,2557,147,3,49490.07,10
5700,2457,106,-2,42907.39,15
5701,1246,114,5,14288.67,20
5702,2266,44,5,49875.95,15
5703,2309,42,3,43558.54,30
5704,1157,98,2,4221.83,20
5705,1511,100,2,11168.22,0
5706,1210,50,2,2074.8,15
5707,1210,4,4,41858.57,15
5708,2323,74,1,36408.32,25
5709,1394,38,5,30797.89,0
5710,1944,118,3,6171.44,20
5711,1491,107,4,20129.72,0
5712,998,99,3,22408.4,0
5713,2337,105,4,30809.29,0
5714,2395,105,2,21183.6,0
5715,1293,22,3,10349.8,25
5716,1166,114,4,36856.39,5
5717,1699,15,1,26911.85,20
5718,2800,12,3,16772.56,5
5719,2244,26,4,33194.18,10
5720,2213,15,4,19134.76,30
5721,2024,97,1,18578.79,25
5722,1253,110,1,43959.6,0
5723,534,138,4,4969.57,0
5724,917,105,4,21790.48,25
5725,2488,15,4,2261.77,25
5726,2040,127,2,20705.04,25
5727,1061,118,4,37178.31,25
5728,1707,66,1,5545.66,0
5729,1047,150,3,22456.76,10
5730,2436,23,4,45423.99,20
5731,2152,19,1,17042.83,25
5732,291,144,2,894.89,0
5733,979,30,3,24190.91,15
5734,1018,11,5,26801.34,30
5735,236,102,5,49716.99,30
5736,1492,107,5,9755.33,30
5737,2410,113,3,34650.49,0
5738,226,76,3,19830.93,0
5739,15,102,2,9731.32,20
5740,53,75,5,45898.97,15
5741,1960,68,5,18042.91,10
5742,220,44,3,23017.05,5
5743,2451,37,4,33487.32,10
5744,1379,139,-5,21910.76,5
5745,512,83,2,35021.95,25
5746,699,76,3,11454.35,5
5747,453,36,5,41546.31,20
5748,366,118,2,49693.77,30
5749,1622,142,2,16704.61,0
5750,2592,16,1,35290.2,10
5751,1755,40,5,20285.62,0
5752,1073,50,2,38731.92,0
5753,1322,125,3,10999.12,30
5754,1557,130,2,6699.17,30
5755,582,65,3,16400.6,5
5756,2768,13,4,2829.74,0
5757,2759,148,4,23270.2,10
5758,1323,58,3,24665.57,0
5759,2757,29,3,21313.75,5
5760,1671,21,1,42208.02,0
5761,737,49,1,8018.9,30
5762,938,11,5,2160.0,15
5763,2968,70,2,35968.67,15
5764,37,71,2,16538.18,0
5765,2701,111,5,29256.87,0
5766,1280,64,4,22606.92,5
5767,2791,68,4,24149.52,20
5768,2523,54,1,10477.98,0
5769,2069,116,4,48549.25,5
5770,1400,5,5,33635.25,0
5771,1381,90,3,31702.27,30
5772,2576,66,2,11708.64,30
5773,1154,117,5,25569.82,30
5774,492,134,4,1481.41,25
5775,2928,57,5,29517.49,15
5776,1850,109,1,35225.34,0
5777,2417,132,2,48807.42,10
5778,2153,150,3,10849.75,30
5779,34,94,2,12626.16,0
5780,2822,100,4,40744.44,25
5781,2270,16,3,15536.09,15
5782,2400,44,3,29037.91,10
5783,2288,115,3,32558.59,5
5784,2918,11,3,38318.74,20
5785,2988,66,4,42288.07,20
5786,2041,17,3,27605.36,25
5787,2748,31,1,43991.38,20
5788,1133,109,2,46947.7,15
5789,2799,127,5,11674.0,25
5790,1717,101,4,38956.73,5
5791,396,29,2,4147.79,10
5792,2368,130,3,5109.54,15
5793,2435,106,5,37110.23,0
5794,2184,15,5,5524.6,15
5795,47,43,2,1064.89,25
5796,1006,39,4,13669.55,25
5797,2214,26,1,19558.03,25
5798,2063,95,1,49596.98,25
5799,489,99,2,48563.11,30
5800,1645,37,4,39054.76,0
5801,2351,17,5,35760.35,10
5802,535,112,1,11273.74,30
5803,2221,146,4,18766.42,10
5804,2086,81,5,15012.25,15
5805,2527,46,5,33503.11,20
5806,932,134,4,15628.34,15
5807,871,34,3,49807.31,5
5808,831,126,2,19793.15,10
5809,2132,25,5,28123.6,0
5810,598,7,5,11720.11,0
5811,524,24,3,21428.7,10
5812,2915,136,2,40292.93,0
5813,1283,38,5,28765.0,20
5814,1172,110,3,31434.35,0
5815,1445,104,2,20771.51,0
5816,640,10,4,18385.81,20
5817,2611,108,4,48563.58,25
5818,210,145,3,24204.79,15
5819,2080,136,2,22682.8,10
5820,1880,24,1,42139.08,30
5821,2854,104,5,35984.41,30
5822,2295,125,3,4466.47,30
5823,490,136,4,23351.56,10
5824,2654,119,1,17267.24,20
5825,725,28,1,12955.02,25
5826,287,147,3,44792.57,30
5827,2424,10,1,256.5,30
5828,260,78,4,2751.03,25
5829,711,56,4,22334.01,20
5830,971,29,3,48579.76,20
5831,1517,105,2,19415.82,0
5832,1589,35,1,11643.62,0
5833,1031,131,4,35257.4,30
5834,537,129,1,6027.88,20
5835,2226,85,2,37015.06,30
5836,1755,64,4,22358.65,30
5837,2169,37,3,6272.05,30
5838,463,56,2,7471.65,0
5839,647,58,5,22898.61,10
5840,834,136,4,14316.42,10
5841,1375,77,4,14783.24,0
5842,1725,11,4,36253.74,10
5843,481,72,-1,4947.73,30
5844,2315,108,4,34438.82,150
5845,1245,88,4,43083.93,5
5846,1863,54,2,34426.21,15
5847,604,66,3,36195.18,0
5848,652,97,5,32478.35,5
5849,665,12,1,49563.04,30
5850,1278,14,2,25424.77,15
5851,2894,121,1,1804.47,5
5852,2024,69,5,27858.64,0
5853,912,126,4,3508.74,15
5854,2341,63,1,33377.38,25
5855,106,84,1,16438.79,0
5856,1120,4,4,16538.3,0
5857,44,99,-1,2956.96,0
5858,430,94,2,4849.42,25
5859,1074,2,5,23698.27,25
5860,870,20,1,16152.38,0
5861,879,63,5,11783.23,25
5862,167,117,3,27629.84,20
5863,563,142,4,4844.58,30
5864,767,50,1,46237.14,25
5865,1667,25,4,5059.13,5
5866,152,53,2,20121.61,0
5867,1754,125,2,20866.18,0
5868,1251,22,1,33372.44,0
5869,825,131,1,29835.06,0
5870,2291,14,2,44511.82,0
5871,1292,135,1,8771.53,0
5872,2176,51,4,5398.41,5
5873,2829,57,2,2478.88,0
5874,2210,28,2,877.84,5
5875,2300,16,1,6853.49,5
5876,2795,107,3,4802.13,0
5877,2617,70,3,36284.45,0
5878,2362,21,1,5881.57,30
5879,1522,32,1,43855.56,15
5880,2868,78,1,42695.94,0
5881,466,43,5,16608.54,30
5882,1915,11,2,12351.91,0
5883,2415,25,3,45562.51,0
5884,130,71,3,19102.82,30
5885,496,127,3,28322.76,30
5886,1212,139,2,40836.46,25
5887,934,107,2,30724.77,0
5888,941,50,3,38688.59,0
5889,2256,50,3,32351.85,10
5890,2584,95,5,3699.32,30
5891,1845,122,1,42189.05,15
5892,1776,34,4,35499.4,0
5893,1168,45,1,46054.7,15
5894,1600,136,2,31148.56,25
5895,39,120,5,44213.24,0
5896,2133,82,2,15768.05,25
5897,2150,26,3,38147.55,10
5898,2467,44,4,10872.81,15
5899,2854,134,1,44014.85,5
5900,2870,78,1,9055.07,0
5901,1930,117,1,30258.66,20
5902,1607,6,1,12162.93,25
5903,277,139,4,33313.62,30
5904,2372,43,5,2922.81,25
5905,577,82,5,2637.85,0
5906,766,85,1,20444.77,20
5907,16,86,1,46814.01,0
5908,1515,41,5,22784.53,25
5909,1079,7,4,5796.37,0
5910,1099,31,4,5251.86,25
5911,782,128,5,1656.93,0
5912,919,50,1,16519.04,30
5913,1156,115,1,38838.97,0
5914,338,64,4,36510.76,10
5915,493,89,4,23697.44,15
5916,2899,8,1,11119.01,30
5917,2204,38,1,35887.96,0
5918,587,104,2,33995.4,20
5919,2346,94,4,36514.15,30
5920,2457,115,2,21839.43,25
5921,1404,132,4,29160.89,0
5922,2699,54,1,449.02,30
5923,2022,132,2,42295.27,0
5924,241,51,4,49245.91,15
5925,2078,22,5,41007.33,25
5926,89,108,1,6656.11,15
5927,227,116,3,30490.88,25
5928,654,108,3,47831.91,10
5929,1120,79,2,25897.63,15
5930,1282,22,1,24451.19,20
5931,2794,64,0,9773.96,30
5932,1738,134,2,48084.19,5
5933,2806,101,3,216.9,0
5934,1613,150,2,6862.98,10
5935,1823,105,1,10993.89,30
5936,2637,98,1,35696.24,30
5937,540,67,3,45703.02,25
5938,571,100,3,5891.09,0
5939,1065,105,4,17899.12,20
5940,1025,9,3,46811.5,0
5941,881,114,3,21244.09,15
5942,302,41,1,27636.28,25
5943,1233,20,3,44519.39,0
5944,1016,17,5,18956.13,5
5945,2873,13,2,28859.09,20
5946,723,46,1,38517.12,0
5947,1499,8,2,37580.39,10
5948,1180,37,4,24090.63,10
5949,694,75,3,28635.88,15
5950,1498,70,5,12689.57,0
5951,2814,103,1,8744.01,30
5952,2048,29,4,29520.49,10
5953,759,144,2,41577.28,10
5954,46,80,2,18605.67,15
5955,2964,70,4,1869.15,5
5956,362,99,5,39603.58,0
5957,1005,122,4,16030.06,0
5958,2326,146,5,24046.98,15
5959,210,93,5,29209.43,10
5960,1130,107,3,5808.6,30
5961,952,70,4,21161.44,20
5962,2212,68,4,38040.84,20
5963,19,113,2,28072.54,0
5964,1637,64,3,14319.33,30
5965,2519,6,1,41036.19,0
5966,33,19,4,29623.6,5
5967,2246,30,3,47103.25,0
5968,1478,62,2,29893.91,0
5969,978,44,5,12078.21,0
5970,330,142,4,2311.73,25
5971,588,99,2,12661.58,0
5972,2706,125,4,42530.26,15
5973,568,72,3,24087.49,0
5974,1736,74,4,32101.55,5
5975,967,41,4,34332.3,5
5976,615,115,3,44487.13,15
5977,1251,70,1,31176.94,30
5978,2849,22,5,28736.6,0
5979,2702,37,3,29997.99,5
5980,2468,127,3,25438.66,0
5981,2538,57,5,27383.88,0
5982,2483,46,5,26703.49,0
5983,1432,88,3,14241.45,10
5984,2460,119,2,9448.45,5
5985,1040,137,2,18627.18,25
5986,897,127,5,29732.14,0
5987,1595,85,2,21034.6,15
5988,2846,97,4,1794.35,25
5989,1962,24,3,27018.34,5
5990,928,60,3,32687.33,15
5991,502,53,3,38054.59,0
5992,995,67,1,9668.47,0
5993,2711,33,2,22781.59,30
5994,517,111,1,19723.67,30
5995,2633,106,4,873.84,20
5996,2228,139,4,37466.45,30
5997,1282,110,5,31268.05,15
5998,332,23,1,15294.4,5
5999,779,82,1,46685.92,15
6000,2531,100,5,19845.74,0
6001,335,63,1,39029.94,5
6002,2460,101,5,27926.54,20
6003,2796,29,1,19298.06,10
6004,1365,38,2,46359.41,25
6005,1772,150,1,14126.5,0
6006,657,107,1,25222.86,30
6007,2704,49,5,13406.16,25
6008,88,94,2,33004.03,5
6009,660,3,3,8106.63,0
6010,1725,32,4,33207.21,25
6011,2289,53,5,37358.82,0
6012,1483,26,1,42574.81,25
6013,1239,145,4,33721.09,0
6014,2383,113,4,45441.72,5
6015,136,13,5,3882.28,10
6016,880,99,3,23668.5,10
6017,1973,46,-3,40569.0,5
6018,522,118,3,45370.94,10
6019,341,127,3,10746.29,20
6020,302,102,1,47308.15,20
6021,127,125,2,44350.59,15
6022,2234,67,5,5991.32,0
6023,868,132,5,7222.63,15
6024,2275,134,2,46621.11,5
6025,1380,136,4,43183.66,0
6026,1195,34,2,6124.54,10
6027,579,50,1,39215.6,25
6028,52,104,1,49176.01,25
6029,1237,45,-1,49745.31,30
6030,2306,52,-5,21791.72,20
6031,1770,133,1,41534.02,30
6032,2292,89,1,41353.21,20
6033,2923,110,1,40083.41,20
6034,2260,84,5,39251.04,0
6035,1506,11,2,42091.86,25
6036,1682,72,5,40180.24,25
6037,1207,76,4,2089.78,0
6038,2716,99,5,43177.54,30
6039,1987,34,3,47427.97,20
6040,932,81,2,3136.03,15
6041,1947,35,4,27553.5,0
6042,195,38,1,10078.56,25
6043,73,8,1,18050.99,5
6044,2059,140,3,16974.83,15
6045,1759,42,4,19241.63,0
6046,1501,73,3,19480.15,20
6047,1774,36,5,33278.59,20
6048,1635,90,1,43510.44,10
6049,807,124,1,3278.62,10
6050,592,61,5,37559.14,25
6051,111,2,5,17327.06,20
6052,841,88,4,25772.14,0
6053,1327,77,2,21536.84,20
6054,847,127,4,1998.96,25
6055,1010,121,2,26877.12,5
6056,2495,114,-4,754.88,20
6057,90,12,3,36984.96,10
6058,771,71,3,32667.34,20
6059,2530,12,2,34953.07,0
6060,709,36,3,44417.21,0
6061,1069,89,1,1957.68,20
6062,1703,60,-3,35491.27,20
6063,321,107,5,44891.78,5
6064,823,75,3,1601.21,5
6065,1583,66,3,25559.3,20
6066,1120,107,1,31794.06,20
6067,1343,28,3,37576.31,25
6068,2407,65,5,44263.57,0
6069,2742,139,1,3150.49,0
6070,2526,136,2,27522.41,25
6071,1950,14,4,40800.88,0
6072,75,5,2,37257.19,25
6073,2843,108,3,32588.47,30
6074,118,22,4,15554.6,20
6075,1689,149,3,3369.65,0
6076,2580,8,2,40229.24,10
6077,624,135,3,24359.78,15
6078,863,109,5,38786.88,0
6079,1092,97,2,48060.22,0
6080,2659,35,4,4723.67,0
6081,433,35,1,48901.44,15
6082,2988,129,3,47824.17,0
6083,2853,54,1,15105.67,10
6084,1910,132,1,16913.33,0
6085,2415,61,5,8347.89,5
6086,269,80,2,18156.1,10
6087,2384,116,1,31321.6,30
6088,2692,59,1,8738.42,20
6089,1287,59,5,12262.62,0
6090,1135,89,1,33245.4,5
6091,2852,134,5,21938.35,0
6092,2161,116,4,10884.09,0
6093,214,26,5,44114.12,20
6094,2452,140,2,40697.75,0
6095,1546,45,5,20802.75,0
6096,1902,62,2,28732.81,15
6097,2627,9,4,46769.99,30
6098,76,111,4,2842.28,15
6099,1518,60,3,2556.3,0
6100,2020,22,4,22894.78,15
6101,2502,145,3,4725.53,20
6102,302,139,4,13986.5,0
6103,474,130,3,12111.06,0
6104,2770,71,5,13363.12,30
6105,1643,27,4,5868.53,15
6106,203,24,1,46527.72,25
6107,2260,112,4,40135.09,0
6108,1358,124,2,3506.06,5
6109,1285,19,4,33936.27,5
6110,609,125,2,35722.41,20
6111,1411,57,1,18024.29,0
6112,2452,28,2,9127.8,10
6113,1772,25,2,9543.53,15
6114,108,117,4,44690.78,0
6115,2809,65,3,25593.64,15
6116,1543,58,5,16320.04,10
6117,2240,30,5,9649.27,0
6118,1818,60,4,34117.04,15
6119,147,133,1,41450.44,0
6120,1866,127,5,26345.27,20
6121,2838,78,4,17800.7,15
6122,910,18,1,49572.7,20
6123,2495,114,3,15989.09,0
6124,2439,17,2,31007.64,20
6125,2495,127,5,535.67,15
6126,1692,107,5,28903.2,0
6127,655,93,3,43604.49,5
6128,2965,39,-3,9456.72,30
6129,2954,19,2,29046.71,5
6130,431,81,1,44292.83,5
6131,476,80,2,3133.19,10
6132,1810,124,3,28386.51,30
6133,1212,145,3,29549.12,20
6134,2912,116,1,14840.8,0
6135,1697,148,5,22889.07,30
6136,1898,107,2,37303.75,20
6137,856,1,4,36760.55,25
6138,720,19,5,24213.84,0
6139,228,104,5,19706.34,0
6140,1016,78,3,9579.12,15
6141,2988,118,2,10793.72,10
6142,739,81,5,20418.0,10
6143,920,31,2,43671.9,15
6144,319,52,4,11816.67,0
6145,141,75,-4,14679.91,25
6146,138,121,2,46490.43,0
6147,446,132,4,5162.32,25
6148,91,139,3,34957.69,0
6149,2853,28,1,24695.41,0
6150,838,109,1,9407.74,10
6151,1630,64,2,8636.32,30
6152,2631,149,4,4024.64,0
6153,869,7,4,4548.36,20
6154,450,149,4,39359.17,25
6155,1560,45,4,13578.5,20
6156,712,105,3,22287.05,0
6157,455,36,4,7072.39,15
6158,2544,114,1,7727.46,5
6159,1757,122,2,31070.72,30
6160,592,111,4,41237.45,30
6161,39,83,3,32533.59,0
6162,434,33,4,12484.85,0
6163,1091,129,4,34540.93,30
6164,2490,33,4,36475.97,15
6165,958,56,5,24600.21,5
6166,1723,69,2,45487.69,0
6167,1601,18,1,6794.61,0
6168,1292,97,3,28044.5,5
6169,1753,120,2,37728.88,10
6170,664,112,4,1434.98,10
6171,828,88,2,13422.18,10
6172,1875,19,4,20073.14,10
6173,2924,79,5,19225.56,0
6174,2902,6,4,2265.78,0
6175,2032,37,5,49083.4,15
6176,27,14,1,757.84,30
6177,1758,87,5,113.39,5
6178,891,38,4,16152.62,15
6179,2588,76,2,20997.62,0
6180,1123,100,2,45053.31,30
6181,1852,86,5,17858.21,25
6182,223,37,2,39630.89,0
6183,1544,79,1,47091.86,0
6184,1577,127,5,36286.21,30
6185,1120,26,3,41825.35,15
6186,70,117,3,15343.36,20
6187,2345,47,1,28526.68,10
6188,1129,16,3,14577.63,15
6189,306,110,1,6942.89,20
6190,1356,109,4,21026.04,0
6191,1139,25,4,3299.23,10
6192,174,138,5,48090.07,30
6193,1224,105,5,41234.06,0
6194,2387,57,4,23971.45,0
6195,712,131,4,12570.24,10
6196,291,138,4,11412.06,0
6197,2212,14,5,36622.21,5
6198,2870,84,4,1627.35,5
6199,2440,22,2,16806.43,15
6200,1373,55,2,8269.65,20
6201,2855,46,1,19631.76,0
6202,2513,1,2,15222.18,0
6203,2930,31,-2,7777.54,20
6204,1374,95,3,46358.48,25
6205,374,70,1,17924.37,30
6206,1665,75,4,40319.78,0
6207,1034,83,2,43847.76,30
6208,1202,99,3,24338.64,30
6209,523,43,2,26684.9,5
6210,2066,9,2,46047.44,15
6211,2309,115,3,42836.39,15
6212,2004,10,1,35000.3,10
6213,790,38,5,44960.77,0
6214,1746,12,5,34295.0,15
6215,2612,112,1,39657.62,0
6216,30,53,4,28610.48,0
6217,616,3,5,25653.44,20
6218,2842,128,4,46284.12,15
6219,1354,99,2,34204.98,25
6220,1674,17,3,39774.91,0
6221,492,141,1,38649.48,0
6222,73,56,2,20320.25,0
6223,1394,25,1,12441.34,30
6224,138,62,-2,13853.68,25
6225,1716,108,5,22315.58,0
6226,1204,23,1,31158.8,0
6227,2687,40,5,8596.68,10
6228,2160,87,3,22428.19,5
6229,1160,147,1,33216.2,0
6230,2567,88,4,44131.36,5
6231,2654,79,5,24413.93,25
6232,1760,54,4,10470.66,0
6233,2956,53,4,45786.07,5
6234,2762,21,1,20956.85,0
6235,1449,13,4,35311.6,0
6236,250,104,5,25587.91,20
6237,2286,46,4,49085.7,5
6238,1015,10,1,44585.38,0
6239,298,24,4,35194.3,20
6240,992,29,4,39290.01,0
6241,419,149,2,44274.87,20
6242,2407,127,1,31023.3,15
6243,384,7,2,21448.45,30
6244,1760,50,3,11300.39,25
6245,1552,116,3,36098.5,0
6246,1039,40,2,38793.84,0
6247,813,29,2,4105.84,10
6248,786,139,1,2882.54,0
6249,1114,27,3,7803.25,15
6250,559,128,1,31519.71,25
6251,321,28,3,30429.95,25
6252,775,34,5,26062.66,0
6253,512,112,4,34837.74,0
6254,2283,150,2,22480.56,0
6255,312,95,1,39773.59,25
6256,1160,67,1,34374.11,5
6257,2748,42,2,14992.18,0
6258,1812,43,3,31679.48,15
6259,909,129,5,21249.46,10
6260,2395,83,2,42431.51,5
6261,1948,76,2,22132.81,20
6262,1047,62,3,14363.47,20
6263,164,83,3,44670.23,15
6264,1386,147,5,31821.79,0
6265,1097,121,4,37260.54,15
6266,2273,86,2,40789.17,0
6267,288,58,1,7287.23,0
6268,429,110,1,39210.45,25
6269,1461,24,5,5040.21,0
6270,2613,133,2,21881.57,0
6271,392,1,1,42673.9,30
6272,2677,138,4,12825.58,10
6273,1008,143,1,20484.35,15
6274,2686,20,3,47584.38,20
6275,990,62,5,38698.13,15
6276,2785,80,4,45104.4,0
6277,1232,134,5,45092.35,0
6278,2463,23,4,34113.04,25
6279,679,107,5,46109.27,0
6280,2666,104,4,44345.65,15
6281,1995,3,1,42671.85,10
6282,1497,133,5,6394.74,10
6283,2428,58,1,25277.87,30
6284,1981,53,3,27027.28,25
6285,1656,113,4,43755.8,5
6286,1659,122,2,20467.27,0
6287,2356,148,5,18490.66,0
6288,792,87,4,9888.89,10
6289,2506,119,1,2483.88,0
6290,2558,95,2,13595.52,25
6291,1803,76,3,6114.74,30
6292,2112,2,5,48955.07,0
6293,791,43,1,14654.31,30
6294,267,122,3,6522.53,15
6295,943,17,2,16110.74,15
6296,113,50,1,23327.75,5
6297,1949,105,1,25941.98,0
6298,1024,35,1,45987.6,5
6299,853,11,2,25569.86,15
6300,1758,120,3,1176.84,30
6301,2175,134,2,27450.71,0
6302,1798,82,1,34398.18,10
6303,1904,17,5,33742.24,20
6304,2629,89,1,29291.6,10
6305,1665,115,2,19583.24,30
6306,837,138,4,3087.63,25
6307,406,44,4,31004.11,25
6308,1311,132,5,44590.22,0
6309,594,124,1,47768.31,0
6310,1488,107,2,26617.69,5
6311,2043,46,5,7069.2,10
6312,242,150,3,17920.6,0
6313,2001,77,3,1776.56,0
6314,2516,44,1,32347.15,0
6315,805,149,2,12143.85,0
6316,843,14,4,31346.44,0
6317,1678,67,2,36526.22,0
6318,1446,126,5,6184.7,0
6319,481,108,1,35664.07,0
6320,2761,96,4,49251.99,10
6321,697,25,3,25467.93,0
6322,227,42,4,44609.69,30
6323,692,132,5,13818.3,15
6324,2710,38,2,23899.28,25
6325,1591,46,1,23782.29,15
6326,1387,113,1,34468.47,0
6327,1283,15,2,45348.5,20
6328,500,68,1,19516.92,10
6329,2062,48,-1,37838.13,0
6330,1039,92,1,15397.69,20
6331,1904,1,5,33440.86,30
6332,750,58,2,35604.25,25
6333,101,142,5,14942.7,0
6334,272,128,1,15874.01,30
6335,2779,41,1,46278.18,0
6336,2361,64,1,6204.4,0
6337,1656,24,5,38517.1,0
6338,743,17,2,33539.7,0
6339,485,13,2,19524.53,10
6340,2886,121,4,28590.37,5
6341,954,56,3,22112.75,0
6342,1802,77,4,16022.45,20
6343,2357,97,3,13126.59,20
6344,954,28,5,46022.07,120
6345,2881,41,4,29974.71,20
6346,1159,132,2,45535.25,0
6347,850,139,1,41010.75,25
6348,843,47,3,33017.97,15
6349,2398,103,4,3066.57,0
6350,2331,115,2,26996.07,30
6351,2188,65,1,14491.53,0
6352,2792,141,3,13843.7,30
6353,1784,119,3,23713.94,0
6354,2932,74,2,33089.27,25
6355,2959,95,3,40442.68,0
6356,193,83,2,26262.84,0
6357,1771,70,2,47331.68,30
6358,420,139,4,4002.72,10
6359,1034,20,1,48355.78,0
6360,2023,15,4,8972.24,20
6361,620,128,2,22739.75,0
6362,2382,110,4,3285.85,0
6363,636,92,2,40382.84,15
6364,1820,87,4,6176.53,0
6365,32,10,3,15860.69,5
6366,2721,65,1,10000.52,5
6367,647,116,1,30319.46,5
6368,2537,46,3,12569.54,0
6369,617,140,-5,3172.29,20
6370,2151,20,1,29414.86,5
6371,2393,88,3,47067.18,25
6372,319,35,5,37907.74,10
6373,1508,142,5,43443.0,0
6374,467,141,4,9646.11,0
6375,1347,14,5,42072.55,10
6376,2766,94,5,33436.45,30
6377,2229,61,2,33992.33,25
6378,2697,59,3,41640.92,30
6379,2577,150,5,37403.57,0
6380,2120,138,1,3391.09,15
6381,1124,104,3,9187.69,5
6382,1701,62,4,40247.18,25
6383,576,136,1,27066.66,0
6384,2542,75,3,31796.33,25
6385,2468,147,2,39000.87,0
6386,37,51,4,13554.25,0
6387,402,127,5,16620.14,25
6388,84,130,1,3527.62,5
6389,681,47,3,3638.41,0
6390,526,35,1,25367.1,20
6391,279,143,4,23639.61,10
6392,2383,83,4,46204.55,30
6393,2080,66,3,19529.91,30
6394,304,10,3,516.68,5
6395,1172,146,2,40393.07,5
6396,2211,17,1,45097.67,5
6397,1664,92,1,1368.08,25
6398,691,100,4,41963.17,5
6399,2519,97,2,28273.85,25
6400,121,47,4,6995.19,5
6401,2873,42,2,38109.05,30
6402,458,120,1,37850.18,30
6403,1390,135,1,1507.19,15
6404,2638,83,1,32183.42,5
6405,729,19,1,44048.64,15
6406,1618,24,3,3070.22,25
6407,1998,141,3,8611.52,25
6408,2548,22,-1,21770.55,15
6409,1663,95,-2,43325.71,0
6410,1660,89,2,6840.04,0
6411,655,38,3,13117.39,30
6412,1213,129,3,20203.56,0
6413,82,144,5,42309.36,30
6414,2824,141,4,28495.98,0
6415,1220,71,4,6339.84,0
6416,552,7,5,45927.26,5
6417,2020,30,4,6843.56,30
6418,705,118,5,12575.06,5
6419,1034,134,1,25164.38,0
6420,1443,16,1,22599.31,15
6421,2641,20,4,42234.09,30
6422,1875,49,4,33488.67,20
6423,475,45,-1,48088.58,30
6424,500,118,1,16967.69,15
6425,1184,10,5,44193.27,5
6426,666,18,5,4638.99,0
6427,1223,143,2,35671.67,10
6428,229,141,4,11066.57,0
6429,1603,60,3,44070.37,25
6430,2064,37,3,4820.02,10
6431,859,44,5,40389.13,15
6432,2168,59,3,34750.88,10
6433,2355,8,4,12601.73,0
6434,2330,34,1,6879.32,0
6435,592,61,4,11525.05,0
